chrom,x,window_start,window_stop,stat_type,stat
I,1765000.5,1760001,1770000,theta,0.0014605028313315
I,1775000.5,1770001,1780000,d,-1.6220099820034
I,1775000.5,1770001,1780000,pi,7.3584949260122e-4
I,1775000.5,1770001,1780000,theta,0.0034749729655068
I,1785000.5,1780001,1790000,d,-0.95446967628839
I,1785000.5,1780001,1790000,pi,9.9942106261638e-4
I,1785000.5,1780001,1790000,theta,0.0024211988680799
I,1795000.5,1790001,1800000,d,-0.33206515295255
I,1795000.5,1790001,1800000,pi,1.8641687697559e-4
I,1795000.5,1790001,1800000,theta,2.2433851823032e-4
I,1805000.5,1800001,1810000,d,-1.2375293642665
I,1805000.5,1800001,1810000,pi,9.1190643658945e-4
I,1805000.5,1800001,1810000,theta,0.002350128930047
I,1815000.5,1810001,1820000,d,-1.2439090986574
I,1815000.5,1810001,1820000,pi,9.005863243813e-4
I,1815000.5,1810001,1820000,theta,0.0028149890900648
I,1825000.5,1820001,1830000,d,-1.1414997899833
I,1825000.5,1820001,1830000,pi,7.7440963809727e-4
I,1825000.5,1820001,1830000,theta,0.0023216445614155
I,1835000.5,1830001,1840000,d,-1.030995055214
I,1835000.5,1830001,1840000,pi,5.0903416417395e-4
I,1835000.5,1830001,1840000,theta,0.001474695071953
I,1845000.5,1840001,1850000,d,-0.97004423618008
I,1845000.5,1840001,1850000,pi,8.0389708537814e-4
I,1845000.5,1840001,1850000,theta,0.0017170285201282
I,1855000.5,1850001,1860000,d,-1.1479401126555
I,1855000.5,1850001,1860000,pi,6.0216726190965e-4
I,1855000.5,1850001,1860000,theta,0.0015830102637499
I,1865000.5,1860001,1870000,d,-1.3026334145177
I,1865000.5,1860001,1870000,pi,5.2973378916797e-4
I,1865000.5,1860001,1870000,theta,0.0018702605138121
I,1875000.5,1870001,1880000,d,-1.2433632144378
I,1875000.5,1870001,1880000,pi,5.1914398171273e-4
I,1875000.5,1870001,1880000,theta,0.0021557632605064
I,1885000.5,1880001,1890000,d,-0.99691126051485
I,1885000.5,1880001,1890000,pi,7.3328453263057e-4
I,1885000.5,1880001,1890000,theta,0.0024922309578101
I,1895000.5,1890001,1900000,d,-1.2364583057529
I,1895000.5,1890001,1900000,pi,7.0880758928503e-4
I,1895000.5,1890001,1900000,theta,0.0022407298730313
I,1905000.5,1900001,1910000,d,-0.88149473217151
I,1905000.5,1900001,1910000,pi,0.0012181974465841
I,1905000.5,1900001,1910000,theta,0.0023815338364194
I,1915000.5,1910001,1920000,d,-1.1116976360308
I,1915000.5,1910001,1920000,pi,6.5114685925063e-4
I,1915000.5,1910001,1920000,theta,0.0016862741225889
I,1925000.5,1920001,1930000,d,-1.248741170636
I,1925000.5,1920001,1930000,pi,7.8933890100057e-4
I,1925000.5,1920001,1930000,theta,0.0027708326352845
I,1935000.5,1930001,1940000,d,-1.0753687201667
I,1935000.5,1930001,1940000,pi,8.9838258435566e-4
I,1935000.5,1930001,1940000,theta,0.0023939037569859
I,1945000.5,1940001,1950000,d,-1.490245528772
I,1945000.5,1940001,1950000,pi,2.4415559163141e-4
I,1945000.5,1940001,1950000,theta,0.0014825346289462
I,1955000.5,1950001,1960000,d,-1.271498134438
I,1955000.5,1950001,1960000,pi,4.750261533401e-4
I,1955000.5,1950001,1960000,theta,0.0017563314167629
I,1965000.5,1960001,1970000,d,-1.123155796704
I,1965000.5,1960001,1970000,pi,7.1004745796674e-4
I,1965000.5,1960001,1970000,theta,0.002077215283154
I,1975000.5,1970001,1980000,d,-1.1868077527623
I,1975000.5,1970001,1980000,pi,0.0027032998316717
I,1975000.5,1970001,1980000,theta,0.0068561904192043
I,1985000.5,1980001,1990000,d,-1.3506553837645
I,1985000.5,1980001,1990000,pi,7.0775094000436e-4
I,1985000.5,1980001,1990000,theta,0.0026383507372118
I,1995000.5,1990001,2000000,d,-0.82539764369769
I,1995000.5,1990001,2000000,pi,0.0031703833012001
I,1995000.5,1990001,2000000,theta,0.0051145464746078
I,2005000.5,2000001,2010000,d,-0.59088061370051
I,2005000.5,2000001,2010000,pi,0.0041143367594143
I,2005000.5,2000001,2010000,theta,0.0062967047856553
I,2015000.5,2010001,2020000,d,-0.69034108986478
I,2015000.5,2010001,2020000,pi,0.0033501028941483
I,2015000.5,2010001,2020000,theta,0.005965184041065
I,2025000.5,2020001,2030000,d,-1.4279516828246
I,2025000.5,2020001,2030000,pi,6.5371429364607e-4
I,2025000.5,2020001,2030000,theta,0.0027399993772513
I,2035000.5,2030001,2040000,d,-1.3914079745217
I,2035000.5,2030001,2040000,pi,3.9728818255031e-4
I,2035000.5,2030001,2040000,theta,0.0017294360231449
I,2045000.5,2040001,2050000,d,-1.5157464771713
I,2045000.5,2040001,2050000,pi,8.0212228430738e-4
I,2045000.5,2040001,2050000,theta,0.0029941397963128
I,2055000.5,2050001,2060000,d,-1.5379278850198
I,2055000.5,2050001,2060000,pi,5.016997359629e-4
I,2055000.5,2050001,2060000,theta,0.0031126633062192
I,2065000.5,2060001,2070000,d,-1.0238084893809
I,2065000.5,2060001,2070000,pi,7.5201164455577e-4
I,2065000.5,2060001,2070000,theta,0.0023984045265336
I,2075000.5,2070001,2080000,d,-1.0606343490812
I,2075000.5,2070001,2080000,pi,9.5492112388974e-4
I,2075000.5,2070001,2080000,theta,0.0024512530026097
I,2085000.5,2080001,2090000,d,-1.2900426817512
I,2085000.5,2080001,2090000,pi,5.9039493916374e-4
I,2085000.5,2080001,2090000,theta,0.0020299415062354
I,2095000.5,2090001,2100000,d,-1.2150925725953
I,2095000.5,2090001,2100000,pi,7.5826555177478e-4
I,2095000.5,2090001,2100000,theta,0.0027664848390389
I,2105000.5,2100001,2110000,d,-1.2759985980973
I,2105000.5,2100001,2110000,pi,7.6396517760791e-4
I,2105000.5,2100001,2110000,theta,0.0026583809109623
I,2115000.5,2110001,2120000,d,-1.1737471066572
I,2115000.5,2110001,2120000,pi,4.7944422729191e-4
I,2115000.5,2110001,2120000,theta,0.0014178833120359
I,2125000.5,2120001,2130000,d,-1.3768531973732001
I,2125000.5,2120001,2130000,pi,3.2426346610469e-4
I,2125000.5,2120001,2130000,theta,0.00174813816754
I,2135000.5,2130001,2140000,d,-1.1804792236331
I,2135000.5,2130001,2140000,pi,6.1101288143078e-4
I,2135000.5,2130001,2140000,theta,0.0016622063329797
I,2145000.5,2140001,2150000,d,-1.3503423927749
I,2145000.5,2140001,2150000,pi,3.1847731721051e-4
I,2145000.5,2140001,2150000,theta,0.0013182812900201
I,2155000.5,2150001,2160000,d,-1.322031227886
I,2155000.5,2150001,2160000,pi,5.6367575177613e-4
I,2155000.5,2150001,2160000,theta,0.0022644877816705
I,2165000.5,2160001,2170000,d,-1.0364862205569
I,2165000.5,2160001,2170000,pi,8.1732517142757e-4
I,2165000.5,2160001,2170000,theta,0.0023083510190045
I,2175000.5,2170001,2180000,d,-0.77540617281367
I,2175000.5,2170001,2180000,pi,0.0013125677923543
I,2175000.5,2170001,2180000,theta,0.0025017299901028
I,2185000.5,2180001,2190000,d,-1.0787549212345
I,2185000.5,2180001,2190000,pi,3.3568313735018e-4
I,2185000.5,2180001,2190000,theta,0.0010405769047185
I,2195000.5,2190001,2200000,d,-0.97517231304923
I,2195000.5,2190001,2200000,pi,8.5680154697052e-4
I,2195000.5,2190001,2200000,theta,0.0018497382574097
I,2205000.5,2200001,2210000,d,-1.3995557978354
I,2205000.5,2200001,2210000,pi,3.149511092374e-4
I,2205000.5,2200001,2210000,theta,0.0013459272753058
I,2215000.5,2210001,2220000,d,-1.146501968146
I,2215000.5,2210001,2220000,pi,2.497494190287e-4
I,2215000.5,2210001,2220000,theta,0.0011874079863384
I,2225000.5,2220001,2230000,d,-1.2126671161898
I,2225000.5,2220001,2230000,pi,6.3973233350539e-4
I,2225000.5,2220001,2230000,theta,0.0022930778359033
I,2235000.5,2230001,2240000,d,-1.062307634726
I,2235000.5,2230001,2240000,pi,4.2734099817161e-4
I,2235000.5,2230001,2240000,theta,0.0018188423366622
I,2245000.5,2240001,2250000,d,-0.92201967975054
I,2245000.5,2240001,2250000,pi,8.6160059188731e-4
I,2245000.5,2240001,2250000,theta,0.0021669408806512
I,2255000.5,2250001,2260000,d,-1.3989076303002
I,2255000.5,2250001,2260000,pi,0.0017399611777542
I,2255000.5,2250001,2260000,theta,0.0053257506854981
I,2265000.5,2260001,2270000,d,-1.3422226737817
I,2265000.5,2260001,2270000,pi,0.0010291716455878
I,2265000.5,2260001,2270000,theta,0.0034970639833424
I,2275000.5,2270001,2280000,d,-1.0101985171007
I,2275000.5,2270001,2280000,pi,7.4826452034885e-4
I,2275000.5,2270001,2280000,theta,0.0019546402858124
I,2285000.5,2280001,2290000,d,-1.2821523286821
I,2285000.5,2280001,2290000,pi,8.8877083575606e-4
I,2285000.5,2280001,2290000,theta,0.0026622954035725
I,2295000.5,2290001,2300000,d,-0.95441758294806
I,2295000.5,2290001,2300000,pi,7.6600955613195e-4
I,2295000.5,2290001,2300000,theta,0.0024456652992074
I,2305000.5,2300001,2310000,d,-1.0488583187167
I,2305000.5,2300001,2310000,pi,6.536834376532e-4
I,2305000.5,2300001,2310000,theta,0.0021679893156359
I,2315000.5,2310001,2320000,d,-0.87781472882539
I,2315000.5,2310001,2320000,pi,0.0012722504727764
I,2315000.5,2310001,2320000,theta,0.0024483179779732
I,2325000.5,2320001,2330000,d,-0.99518157436283
I,2325000.5,2320001,2330000,pi,9.0177089181045e-4
I,2325000.5,2320001,2330000,theta,0.0022707109749662
I,2335000.5,2330001,2340000,d,-1.072498076257
I,2335000.5,2330001,2340000,pi,6.4386715343492e-4
I,2335000.5,2330001,2340000,theta,0.001557419009926
I,2345000.5,2340001,2350000,d,-1.1210673095109
I,2345000.5,2340001,2350000,pi,6.1531637830939e-4
I,2345000.5,2340001,2350000,theta,0.0016944004946449
I,2355000.5,2350001,2360000,d,-1.0859536538762
I,2355000.5,2350001,2360000,pi,6.6572678665851e-4
I,2355000.5,2350001,2360000,theta,0.0017398562959966
I,2365000.5,2360001,2370000,d,-1.0874651726259
I,2365000.5,2360001,2370000,pi,9.0821344136229e-4
I,2365000.5,2360001,2370000,theta,0.0026907000395342
I,2375000.5,2370001,2380000,d,-1.1689511697524
I,2375000.5,2370001,2380000,pi,6.3664293920121e-4
I,2375000.5,2370001,2380000,theta,0.0019989557603597
I,2385000.5,2380001,2390000,d,-1.1694996963703
I,2385000.5,2380001,2390000,pi,7.4250536276676e-4
I,2385000.5,2380001,2390000,theta,0.0022241772966843
I,2395000.5,2390001,2400000,d,-1.2445053508416
I,2395000.5,2390001,2400000,pi,8.5858393911345e-4
I,2395000.5,2390001,2400000,theta,0.0026549586175696
I,2405000.5,2400001,2410000,d,-1.2448114365255
I,2405000.5,2400001,2410000,pi,8.9996728964644e-4
I,2405000.5,2400001,2410000,theta,0.0026347775084114
I,2415000.5,2410001,2420000,d,-1.0256216022231
I,2415000.5,2410001,2420000,pi,9.7364651560727e-4
I,2415000.5,2410001,2420000,theta,0.002445601515984
I,2425000.5,2420001,2430000,d,-0.90432162333485
I,2425000.5,2420001,2430000,pi,0.001116436841176
I,2425000.5,2420001,2430000,theta,0.002126485343222
I,2435000.5,2430001,2440000,d,-1.026115729935
I,2435000.5,2430001,2440000,pi,8.230616317678e-4
I,2435000.5,2430001,2440000,theta,0.0019270588167298
I,2445000.5,2440001,2450000,d,-1.014256686528
I,2445000.5,2440001,2450000,pi,9.4274992947756e-4
I,2445000.5,2440001,2450000,theta,0.0022171009587824
I,2455000.5,2450001,2460000,d,-1.0328900684014
I,2455000.5,2450001,2460000,pi,7.3103944562599e-4
I,2455000.5,2450001,2460000,theta,0.0021354937555256
I,2465000.5,2460001,2470000,d,-1.28603941586
I,2465000.5,2460001,2470000,pi,8.0837253628334e-4
I,2465000.5,2460001,2470000,theta,0.0025137341735673
I,2475000.5,2470001,2480000,d,-1.4468572189176
I,2475000.5,2470001,2480000,pi,5.7018603351657e-4
I,2475000.5,2470001,2480000,theta,0.0021683279376105
I,2485000.5,2480001,2490000,d,-1.1972887976663
I,2485000.5,2480001,2490000,pi,4.4396016772265e-4
I,2485000.5,2480001,2490000,theta,0.0015394764490354
I,2495000.5,2490001,2500000,d,-1.2694250330892
I,2495000.5,2490001,2500000,pi,4.3827522631765e-4
I,2495000.5,2490001,2500000,theta,0.0015965666136606
I,2505000.5,2500001,2510000,d,-1.1913572912681
I,2505000.5,2500001,2510000,pi,3.374108692466e-4
I,2505000.5,2500001,2510000,theta,0.0010790032054437
I,2515000.5,2510001,2520000,d,-1.0251885023115
I,2515000.5,2510001,2520000,pi,5.3077198628283e-4
I,2515000.5,2510001,2520000,theta,0.0012627329968803
I,2525000.5,2520001,2530000,d,-1.1653462493214
I,2525000.5,2520001,2530000,pi,7.5813597895382e-4
I,2525000.5,2520001,2530000,theta,0.0021265716564542
I,2535000.5,2530001,2540000,d,-1.0685992480682
I,2535000.5,2530001,2540000,pi,6.3653771695542e-4
I,2535000.5,2530001,2540000,theta,0.0021607221747337
I,2545000.5,2540001,2550000,d,-1.2518987907229
I,2545000.5,2540001,2550000,pi,4.5673802114273e-4
I,2545000.5,2540001,2550000,theta,0.0016383510049098
I,2555000.5,2550001,2560000,d,-1.1311071072798
I,2555000.5,2550001,2560000,pi,5.8013578800546e-4
I,2555000.5,2550001,2560000,theta,0.0018927023598389
I,2565000.5,2560001,2570000,d,-1.2467801308806
I,2565000.5,2560001,2570000,pi,5.4529009028689e-4
I,2565000.5,2560001,2570000,theta,0.0019383583073253
I,2575000.5,2570001,2580000,d,-1.4150604420607
I,2575000.5,2570001,2580000,pi,0.001834942196635
I,2575000.5,2570001,2580000,theta,0.0062068251366743
I,2585000.5,2580001,2590000,d,-1.1260170268091
I,2585000.5,2580001,2590000,pi,9.572118656842e-4
I,2585000.5,2580001,2590000,theta,0.0027274949928631
I,2595000.5,2590001,2600000,d,-0.97083537380047
I,2595000.5,2590001,2600000,pi,0.0010418223769452
I,2595000.5,2590001,2600000,theta,0.0028712450831932
I,2605000.5,2600001,2610000,d,-1.3014997767743
I,2605000.5,2600001,2610000,pi,6.9316200578956e-4
I,2605000.5,2600001,2610000,theta,0.0022409007030694
I,2615000.5,2610001,2620000,d,-1.4340755142277
I,2615000.5,2610001,2620000,pi,4.1329510591691e-4
I,2615000.5,2610001,2620000,theta,0.0019127359976768
I,2625000.5,2620001,2630000,d,-0.49606193610277
I,2625000.5,2620001,2630000,pi,0.0020714617367212
I,2625000.5,2620001,2630000,theta,0.0032438412728039
I,2635000.5,2630001,2640000,d,1.3615060193666
I,2635000.5,2630001,2640000,pi,0.015602652774965
I,2635000.5,2630001,2640000,theta,0.0067361014214911
I,2645000.5,2640001,2650000,d,0.06744957743293
I,2645000.5,2640001,2650000,pi,0.0064044373680093
I,2645000.5,2640001,2650000,theta,0.00507902825377
I,2655000.5,2650001,2660000,d,-1.1503867321944
I,2655000.5,2650001,2660000,pi,5.9625119327864e-4
I,2655000.5,2650001,2660000,theta,0.0020076578323866
I,2665000.5,2660001,2670000,d,-0.88116551834012
I,2665000.5,2660001,2670000,pi,0.0015722322626414
I,2665000.5,2660001,2670000,theta,0.0031043453247643
I,2675000.5,2670001,2680000,d,-1.1990717359215
I,2675000.5,2670001,2680000,pi,7.7066805528796e-4
I,2675000.5,2670001,2680000,theta,0.0023115411821698
I,2685000.5,2680001,2690000,d,-0.7412462984797
I,2685000.5,2680001,2690000,pi,0.0010475245280935
I,2685000.5,2680001,2690000,theta,0.0020592183052105
I,2695000.5,2690001,2700000,d,-1.2140984127991
I,2695000.5,2690001,2700000,pi,3.9287523049898e-4
I,2695000.5,2690001,2700000,theta,0.0013962414869529
I,2705000.5,2700001,2710000,d,-0.79652913213123
I,2705000.5,2700001,2710000,pi,0.0044157766857415
I,2705000.5,2700001,2710000,theta,0.0067779573312848
I,2715000.5,2710001,2720000,d,-0.80630847680151
I,2715000.5,2710001,2720000,pi,0.003304304038326
I,2715000.5,2710001,2720000,theta,0.0051839900577036
I,2725000.5,2720001,2730000,d,-0.80044631747506
I,2725000.5,2720001,2730000,pi,0.0032051391606227
I,2725000.5,2720001,2730000,theta,0.0052916309390305
I,2735000.5,2730001,2740000,d,-0.89518535674646
I,2735000.5,2730001,2740000,pi,0.0010220575901527
I,2735000.5,2730001,2740000,theta,0.0026973580737558
I,2745000.5,2740001,2750000,d,-1.2669393853268
I,2745000.5,2740001,2750000,pi,5.2848720703624e-4
I,2745000.5,2740001,2750000,theta,0.0015351420255114
I,2755000.5,2750001,2760000,d,-1.0976343167413
I,2755000.5,2750001,2760000,pi,4.9274690570855e-4
I,2755000.5,2750001,2760000,theta,0.0013712690517329
I,2765000.5,2760001,2770000,d,-1.413376452928
I,2765000.5,2760001,2770000,pi,5.235528597591e-4
I,2765000.5,2760001,2770000,theta,0.0017520731864563
I,2775000.5,2770001,2780000,d,-1.2684533788377
I,2775000.5,2770001,2780000,pi,7.2549142256235e-4
I,2775000.5,2770001,2780000,theta,0.0019924781424026
I,2785000.5,2780001,2790000,d,-1.0065615352065
I,2785000.5,2780001,2790000,pi,5.3752188159772e-4
I,2785000.5,2780001,2790000,theta,0.0012661992979834
I,2795000.5,2790001,2800000,d,-1.1914173093517
I,2795000.5,2790001,2800000,pi,6.3714770589602e-4
I,2795000.5,2790001,2800000,theta,0.0019165181574308
I,2805000.5,2800001,2810000,d,-1.1027531508258
I,2805000.5,2800001,2810000,pi,5.6820414940014e-4
I,2805000.5,2800001,2810000,theta,0.0018959650168514
I,2815000.5,2810001,2820000,d,-0.95470761870669
I,2815000.5,2810001,2820000,pi,5.7574761372111e-4
I,2815000.5,2810001,2820000,theta,0.0012571246738817
I,2825000.5,2820001,2830000,d,-1.575203711573
I,2825000.5,2820001,2830000,pi,2.9949495497832e-4
I,2825000.5,2820001,2830000,theta,0.0014086545080702
I,2835000.5,2830001,2840000,d,-1.2232288573655
I,2835000.5,2830001,2840000,pi,2.0747780017604e-4
I,2835000.5,2830001,2840000,theta,8.8769255607087e-4
I,2845000.5,2840001,2850000,d,-0.61210968295569
I,2845000.5,2840001,2850000,pi,7.3473513041791e-4
I,2845000.5,2840001,2850000,theta,0.0014205544466147
I,2855000.5,2850001,2860000,d,-0.15769378365008
I,2855000.5,2850001,2860000,pi,0.0022119888007907
I,2855000.5,2850001,2860000,theta,0.0028955826907394
I,2865000.5,2860001,2870000,d,-1.0608227889502
I,2865000.5,2860001,2870000,pi,4.739764996205e-4
I,2865000.5,2860001,2870000,theta,0.0014103448858747
I,2875000.5,2870001,2880000,d,-1.0781526484909
I,2875000.5,2870001,2880000,pi,4.0496855345504e-4
I,2875000.5,2870001,2880000,theta,0.0010296593774772
I,2885000.5,2880001,2890000,d,-1.2669388380763
I,2885000.5,2880001,2890000,pi,4.6590786856407e-4
I,2885000.5,2880001,2890000,theta,0.0014098729168372
I,2895000.5,2890001,2900000,d,-1.3827957682787
I,2895000.5,2890001,2900000,pi,2.5668024022167e-4
I,2895000.5,2890001,2900000,theta,0.0017329504782088
I,2905000.5,2900001,2910000,d,-0.85071157678364
I,2905000.5,2900001,2910000,pi,7.161487428824e-4
I,2905000.5,2900001,2910000,theta,0.0015764516647432
I,2915000.5,2910001,2920000,d,-1.0843833829543
I,2915000.5,2910001,2920000,pi,5.1741525394114e-4
I,2915000.5,2910001,2920000,theta,0.001530848565381
I,2925000.5,2920001,2930000,d,-1.3907990560244
I,2925000.5,2920001,2930000,pi,4.0573560973223e-4
I,2925000.5,2920001,2930000,theta,0.001617896153425
I,2935000.5,2930001,2940000,d,-1.0556313119036
I,2935000.5,2930001,2940000,pi,3.3954933919254e-4
I,2935000.5,2930001,2940000,theta,0.0012810530195892
I,2945000.5,2940001,2950000,d,-1.3610965755044
I,2945000.5,2940001,2950000,pi,4.2546064440206e-4
I,2945000.5,2940001,2950000,theta,0.0017942911886333
I,2955000.5,2950001,2960000,d,-1.3980867536094
I,2955000.5,2950001,2960000,pi,5.0494259461098e-4
I,2955000.5,2950001,2960000,theta,0.001744366348415
I,2965000.5,2960001,2970000,d,-1.4775962377536
I,2965000.5,2960001,2970000,pi,3.46642368242e-4
I,2965000.5,2960001,2970000,theta,0.0013283022359408
I,2975000.5,2970001,2980000,d,-1.3082222968217
I,2975000.5,2970001,2980000,pi,3.3373512139277e-4
I,2975000.5,2970001,2980000,theta,0.0011192578089732
I,2985000.5,2980001,2990000,d,-1.1351842885433
I,2985000.5,2980001,2990000,pi,7.1133517706553e-4
I,2985000.5,2980001,2990000,theta,0.001712022325225
I,2995000.5,2990001,3000000,d,-1.3111731239337
I,2995000.5,2990001,3000000,pi,4.5951245026913e-4
I,2995000.5,2990001,3000000,theta,0.0015896047281481
I,3005000.5,3000001,3010000,d,-1.4376122478096
I,3005000.5,3000001,3010000,pi,3.055279447641e-4
I,3005000.5,3000001,3010000,theta,0.0012997392774023
I,3015000.5,3010001,3020000,d,-1.1316963292422
I,3015000.5,3010001,3020000,pi,4.4908935646929e-4
I,3015000.5,3010001,3020000,theta,0.0011353837046352
I,3025000.5,3020001,3030000,d,-1.3067479298457
I,3025000.5,3020001,3030000,pi,3.9048183692608e-4
I,3025000.5,3020001,3030000,theta,0.0013647937536506
I,3035000.5,3030001,3040000,d,-1.2322345617074
I,3035000.5,3030001,3040000,pi,3.7134313872664e-4
I,3035000.5,3030001,3040000,theta,0.0013611155310553
I,3045000.5,3040001,3050000,d,-1.3102276230042
I,3045000.5,3040001,3050000,pi,3.725626712271e-4
I,3045000.5,3040001,3050000,theta,0.0014094799783018
I,3055000.5,3050001,3060000,d,-1.0297927106819
I,3055000.5,3050001,3060000,pi,4.3938665560283e-4
I,3055000.5,3050001,3060000,theta,0.0013624008734411
I,3065000.5,3060001,3070000,d,-0.77511259252081
I,3065000.5,3060001,3070000,pi,7.1294249698736e-4
